sim_time,computation_time,alpha,theta,airspeed
19.33000000000044,0.000092,0.256348989845576,14.687715200593503,137.1725043403464
19.335000000000438,0.000094,0.2563714973272283,14.689004784299646,137.16713783037508
19.340000000000437,0.000095,0.25639400597667317,14.690294434915376,137.16177122751284
19.345000000000436,0.000092,0.2564165157963516,14.691584152580552,137.15640453184747
19.350000000000435,0.000104,0.2564390267887018,14.692873937434868,137.15103774346656
19.355000000000434,0.000104,0.2564615389561592,14.69416378961787,137.1456708624577
19.360000000000433,0.000092,0.2564840523011564,14.695453709268932,137.14030388890822
19.365000000000432,0.000092,0.2565065668261234,14.696743696527282,137.13493682290533
19.37000000000043,0.000092,0.2565290825334874,14.698033751531991,137.12956966453604
19.37500000000043,0.000103,0.25655159942567285,14.69932387442197,137.1242024138873
19.38000000000043,0.000092,0.2565741175051014,14.700614065335966,137.11883507104582
19.385000000000428,0.000092,0.2565966367741921,14.701904324412581,137.11346763609825
19.390000000000427,0.000092,0.256619157235361,14.703194651790248,137.108100109131
19.395000000000426,0.000114,0.25664167889102174,14.704485047607255,137.10273249023038
19.400000000000425,0.000093,0.25666420174358506,14.705775512001729,137.09736477948255
19.405000000000424,0.000092,0.2566867257954591,14.707066045111645,137.09199697697352
19.410000000000423,0.000107,0.2567092510490491,14.708356647074815,137.08662908278913
19.415000000000422,0.000093,0.25673177750675785,14.709647318028905,137.0812610970151
19.42000000000042,0.000092,0.2567543051709852,14.71093805811142,137.075893019737
19.42500000000042,0.000092,0.2567768340441283,14.712228867459707,137.0705248510402
19.43000000000042,0.000103,0.25679936412858184,14.713519746210967,137.06515659101
19.435000000000418,0.000092,0.2568218954267376,14.714810694502244,137.05978823973152
19.440000000000417,0.000105,0.2568444279409848,14.716101712470424,137.05441979728965
19.445000000000416,0.000092,0.25686696167370976,14.717392800252242,137.04905126376931
19.450000000000415,0.000104,0.25688949662729643,14.71868395798428,137.0436826392551
19.455000000000414,0.000092,0.2569120328041259,14.71997518580297,137.03831392383157
19.460000000000413,0.000092,0.25693457020657656,14.72126648384458,137.03294511758307
19.465000000000412,0.000102,0.2569571088370242,14.722557852245236,137.02757622059383
19.47000000000041,0.000093,0.25697964869784207,14.723849291140912,137.02220723294798
19.47500000000041,0.000092,0.25700218979140044,14.725140800667416,137.01683815472944
