sim_time,alpha,beta,airspeed,q,p,r
54.865000000009616,0.04875088848419416,0,31.596124021927096,-0.16249124738349965,0,0
54.87000000000962,0.0486637497273678,0,31.612325740420488,-0.1623258175324559,0,0
54.87500000000962,0.04857659754252618,0,31.628561944861623,-0.1621600122980295,0,0
54.88000000000962,0.04848943297195671,0,31.64483258472041,-0.16199383385271127,0,0
54.885000000009626,0.04840225705322962,0,31.66113760941257,-0.16182728437079225,0,0
54.89000000000963,0.04831507081918089,0,31.67747696830013,-0.1616603660282787,0,0
54.89500000000963,0.04822787529789552,0,31.693850610692063,-0.16149308100280696,0,0
54.90000000000963,0.048140671512691205,0,31.710258485844797,-0.16132543147355827,0,0
54.905000000009636,0.04805346048210243,0,31.726700542962785,-0.16115741962117405,0,0
54.91000000000964,0.04796624321986494,0,31.743176731199085,-0.1609890476276709,0,0
54.91500000000964,0.047879020734900614,0,31.759686999655898,-0.16082031767635602,0,0
54.920000000009644,0.047791794031302785,0,31.776231297385166,-0.1606512319517423,0,0
54.925000000009646,0.0477045641083219,0,31.79280957338905,-0.16048179263946416,0,0
54.93000000000965,0.047617331960351575,0,31.80942177662059,-0.16031200192619313,0,0
54.93500000000965,0.047530098576915134,0,31.826067855984167,-0.16014186199955333,0,0
54.940000000009654,0.047442864942652416,0,31.842747760336135,-0.1599713750480377,0,0
54.94500000000966,0.0473556320373071,0,31.859461438485333,-0.15980054326092386,0,0
54.95000000000966,0.0472684008357143,0,31.876208839193662,-0.1596293688281904,0,0
54.95500000000966,0.047181172307788725,0,31.892989911176606,-0.15945785394043321,0,0
54.960000000009664,0.047093947418513006,0,31.90980460310383,-0.1592860007887821,0,0
54.96500000000967,0.04700672712792663,0,31.9266528635997,-0.1591138115648174,0,0
54.97000000000967,0.04691951239111513,0,31.94353464124385,-0.15894128846048697,0,0
54.97500000000967,0.0468323041581997,0,31.960449884571727,-0.1587684336680231,0,0
54.980000000009674,0.046745103374327225,0,31.977398542075143,-0.1585952493798601,0,0
54.98500000000968,0.04665791097966066,0,31.994380562202828,-0.1584217377885515,0,0
54.99000000000968,0.0465707279093698,0,32.01139589336096,-0.1582479010866879,0,0
54.99500000000968,0.04648355509362247,0,32.028444483913745,-0.15807374146681483,0,0
55.000000000009685,0.04639639345757604,0,32.04552628218393,-0.15789926112135086,0,0
55.00500000000969,0.0463092439213694,0,32.06264123645336,-0.1577244622425061,0,0
55.01000000000969,0.04622210740011517,0,32.07978929496354,-0.15754934702220066,0,0
55.01500000000969,0.04613498480389251,0,32.09697040591616,-0.1573739176519835,0,0
55.020000000009695,0.046047877037740104,0,32.114184517473646,-0.15719817632295166,0,0
55.0250000000097,0.04596078500164965,0,32.13143157775967,-0.1570221252256695,0,0
55.0300000000097,0.045873709590559565,0,32.14871153485977,-0.15684576655008833,0,0
55.0350000000097,0.04578665169434931,0,32.1660243368218,-0.15666910248546623,0,0
55.040000000009705,0.04569961219783387,0,32.1833699316565,-0.1564921352202884,0,0
55.04500000000971,0.04561259198075867,0,32.20074826733806,-0.15631486694218744,0,0
55.05000000000971,0.045525591917794886,0,32.21815929180464,-0.15613729983786412,0,0
55.05500000000971,0.04543861287853512,0,32.235602952958914,-0.1559594360930084,0,0
55.060000000009715,0.045351655727489365,0,32.25307919866856,-0.15578127789222088,0,0
55.06500000000972,0.04526472132408147,0,32.27058797676683,-0.15560282741893405,0,0
55.07000000000972,0.04517781052264582,0,32.28812923505312,-0.15542408685533476,0,0
55.07500000000972,0.04509092417242442,0,32.3057029212934,-0.1552450583822862,0,0
55.080000000009726,0.04500406311756443,0,32.32330898322087,-0.15506574417925034,0,0
55.08500000000973,0.04491722819711588,0,32.340947368536376,-0.15488614642421122,0,0
55.09000000000973,0.044830420245029964,0,32.358618024909,-0.15470626729359796,0,0
55.09500000000973,0.04474364009015742,0,32.37632089997658,-0.15452610896220847,0,0
55.100000000009736,0.04465688855624746,0,32.39405594134619,-0.15434567360313328,0,0
55.10500000000974,0.04457016646194697,0,32.41182309659475,-0.15416496338767996,0,0
55.11000000000974,0.04448347462080009,0,32.429622313269476,-0.1539839804852978,0,0
55.11500000000974,0.04439681384124802,0,32.447453538888425,-0.15380272706350276,0,0
55.120000000009746,0.04431018492662938,0,32.465316720941026,-0.1536212052878029,0,0
55.12500000000975,0.04422358867518069,0,32.483211806888576,-0.15343941732162425,0,0
55.13000000000975,0.0441370258800373,0,32.50113874416479,-0.15325736532623685,0,0
55.135000000009754,0.04405049732923466,0,32.51909748017628,-0.1530750514606814,0,0
55.140000000009756,0.04396400380570985,0,32.537087962303104,-0.15289247788169624,0,0
55.14500000000976,0.043877546087303515,0,32.55511013789927,-0.15270964674364457,0,0
55.15000000000976,0.04379112494676208,0,32.573163954293236,-0.15252656019844235,0,0
55.155000000009764,0.043704741151740285,0,32.59124935878843,-0.15234322039548642,0,0
55.16000000000977,0.043618395464804116,0,32.60936629866376,-0.15215962948158304,0,0
55.16500000000977,0.043532088643433914,0,32.62751472117413,-0.15197578960087704,0,0
55.17000000000977,0.04344582144002794,0,32.64569457355095,-0.15179170289478106,0,0
55.175000000009774,0.0433595946019062,0,32.663905803002606,-0.15160737150190545,0,0
55.18000000000978,0.04327340887131454,0,32.682148356715025,-0.15142279755798882,0,0
55.18500000000978,0.043187264985429116,0,32.70042218185212,-0.15123798319582848,0,0
55.19000000000978,0.043101163676361146,0,32.71872722555634,-0.15105293054521177,0,0
55.195000000009784,0.043015105671161964,0,32.73706343494913,-0.1508676417328477,0,0
55.20000000000979,0.042929091691828396,0,32.75543075713145,-0.150682118882299,0,0
55.20500000000979,0.042843122455308344,0,32.77382913918429,-0.15049636411391473,0,0
55.21000000000979,0.04275719867350683,0,32.79225852816915,-0.15031037954476328,0,0
55.215000000009795,0.04267132105329217,0,32.810718871128486,-0.15012416728856592,0,0
55.2200000000098,0.04258549029650256,0,32.8292101150863,-0.1499377294556306,0,0
55.2250000000098,0.04249970709995289,0,32.84773220704857,-0.14975106815278666,0,0
55.2300000000098,0.04241397215544181,0,32.86628509400374,-0.14956418548331954,0,0
55.235000000009805,0.04232828614975919,0,32.88486872292325,-0.14937708354690624,0,0
55.24000000000981,0.04224264976469379,0,32.903483040761955,-0.14918976443955134,0,0
55.24500000000981,0.042157063677041105,0,32.92212799445867,-0.14900223025352333,0,0
55.25000000000981,0.04207152855861173,0,32.940803530936655,-0.1488144830772915,0,0
55.255000000009815,0.041986045076239806,0,32.959509597104045,-0.14862652499546336,0,0
55.26000000000982,0.041900613891791755,0,32.97824613985439,-0.14843835808872258,0,0
55.26500000000982,0.041815235662175355,0,32.997013106067094,-0.14824998443376744,0,0
55.27000000000982,0.041729911039349,0,33.01581044260792,-0.14806140610324975,0,0
55.275000000009825,0.04164464067033133,0,33.034638096329445,-0.14787262516571428,0,0
55.28000000000983,0.04155942519721092,0,33.05349601407155,-0.14768364368553888,0,0
55.28500000000983,0.04147426525715649,0,33.072384142661896,-0.1474944637228748,0,0
55.29000000000983,0.04138916148242712,0,33.09130242891637,-0.14730508733358788,0,0
55.295000000009836,0.04130411450038289,0,33.1102508196396,-0.14711551656920013,0,0
55.30000000000984,0.04121912493349565,0,33.12922926162538,-0.14692575347683182,0,0
55.30500000000984,0.04113419339936013,0,33.14823770165715,-0.14673580009914405,0,0
55.31000000000984,0.04104932051070515,0,33.16727608650849,-0.1465456584742822,0,0
55.315000000009846,0.04096450687540526,0,33.18634436294353,-0.14635533063581935,0,0
55.32000000000985,0.04087975309649246,0,33.20544247771747,-0.14616481861270084,0,0
55.32500000000985,0.04079505977216819,0,33.22457037757698,-0.14597412442918906,0,0
55.33000000000985,0.04071042749581562,0,33.24372800926072,-0.14578325010480872,0,0
55.335000000009856,0.040625856856012006,0,33.26291531949977,-0.14559219765429304,0,0
55.34000000000986,0.04054134843654148,0,33.282132255018055,-0.1454009690875302,0,0
55.34500000000986,0.04045690281640788,0,33.301378762532856,-0.14520956640951033,0,0
55.350000000009864,0.04037252056984787,0,33.3206547887552,-0.14501799162027323,0,0
55.355000000009866,0.04028820226634429,0,33.33996028039037,-0.1448262467148567,0,0
55.36000000000987,0.04020394847063964,0,33.35929518413835,-0.14463433368324516,0,0
55.36500000000987,0.0401197597427499,0,33.37865944669418,-0.14444225451031922,0,0
55.370000000009874,0.040035636637978426,0,33.39805301474854,-0.14425001117580555,0,0
55.37500000000988,0.0399515797069301,0,33.41747583498809,-0.14405760565422734,0,0
55.38000000000988,0.03986758949552569,0,33.436927854095956,-0.14386503991485555,0,0
55.38500000000988,0.03978366654501642,0,33.456409018752126,-0.14367231592166047,0,0
55.390000000009884,0.03969981139199862,0,33.47591927563397,-0.14347943563326404,0,0
55.39500000000989,0.03961602456842875,0,33.4954585714166,-0.1432864010028929,0,0
55.40000000000989,0.0395323066016384,0,33.51502685277333,-0.1430932139783315,0,0
55.40500000000989,0.039448658014349686,0,33.53462406637612,-0.1428998765018764,0,0
55.410000000009894,0.03936507932469063,0,33.55425015889599,-0.14270639051029096,0,0
55.4150000000099,0.03928157104621085,0,33.57390507700348,-0.14251275793476037,0,0
55.4200000000099,0.039198133687897374,0,33.59358876736903,-0.14231898070084756,0,0
55.4250000000099,0.0391147677541906,0,33.61330117666344,-0.14212506072844966,0,0
55.430000000009905,0.039031473745000524,0,33.63304225155829,-0.141930999931755,0,0
55.43500000000991,0.03894825215572299,0,33.652811938726316,-0.14173680021920068,0,0
55.44000000000991,0.03886510347725616,0,33.672610184841936,-0.14154246349343094,0,0
55.44500000000991,0.0387820281960172,0,33.69243693658156,-0.14134799165125583,0,0
